[2023-11-06 19-49-17] Computations (cuda)
===================== -------------------
Data                : "imagenet"
Model               : "mobilenet"
Model attr.         : "alexnet"
Task                : "attack"
Kind of task        : "attr"
Opt. scale          : 15
Opt. dimension      : 1000
Opt. mode size      : 3
Opt. budget         : 10000
Opt. batch size     : 100
Opt. k-top          : 10
Opt. gd iters       : 100
Opt. learn. rate    : 0.01
Opt. TT-rank        : 5
=========================================


.... Loading "imagenet" dataset
DONE (     0.01 sec.) 


.... Loading "mobilenet" model
DONE (     3.62 sec.) 


.... Loading "alexnet" model
DONE (     2.59 sec.) 


.... Start attack on images

--> #    0 | c        0 | y     5.8e-01 | y_next 1.6e-02

protes > m 1.0e+02 | t 6.816e+00 | y  5.4602e-01
protes > m 2.0e+02 | t 8.901e+00 | y  5.4096e-01
protes > m 3.0e+02 | t 1.097e+01 | y  5.2861e-01
protes > m 4.0e+02 | t 1.304e+01 | y  5.1291e-01
protes > m 5.0e+02 | t 1.511e+01 | y  5.0638e-01
protes > m 6.0e+02 | t 1.717e+01 | y  4.9811e-01
protes > m 7.0e+02 | t 1.924e+01 | y  4.8272e-01
protes > m 8.0e+02 | t 2.130e+01 | y  4.7721e-01
protes > m 9.0e+02 | t 2.337e+01 | y  4.6605e-01
protes > m 1.0e+03 | t 2.544e+01 | y  4.6460e-01
protes > m 1.1e+03 | t 2.750e+01 | y  4.5430e-01
protes > m 1.2e+03 | t 2.956e+01 | y  4.4670e-01
protes > m 1.4e+03 | t 3.370e+01 | y  4.3125e-01
protes > m 1.7e+03 | t 3.989e+01 | y  4.1648e-01
protes > m 2.1e+03 | t 4.815e+01 | y  4.0719e-01
protes > m 2.2e+03 | t 5.022e+01 | y  4.0060e-01
protes > m 2.3e+03 | t 5.229e+01 | y  3.9024e-01
protes > m 2.5e+03 | t 5.642e+01 | y  3.8810e-01
protes > m 2.8e+03 | t 6.262e+01 | y  3.6731e-01
protes > m 2.9e+03 | t 6.469e+01 | y  3.5114e-01
protes > m 3.6e+03 | t 7.918e+01 | y  3.4214e-01
protes > m 3.7e+03 | t 8.124e+01 | y  3.2440e-01
protes > m 3.9e+03 | t 8.537e+01 | y  3.2196e-01
protes > m 4.0e+03 | t 8.744e+01 | y  3.1569e-01
protes > m 4.1e+03 | t 8.950e+01 | y  3.0921e-01
protes > m 4.3e+03 | t 9.363e+01 | y  3.0574e-01
protes > m 4.7e+03 | t 1.019e+02 | y  3.0266e-01
protes > m 4.8e+03 | t 1.040e+02 | y  2.8862e-01
protes > m 5.1e+03 | t 1.101e+02 | y  2.8314e-01
protes > m 5.2e+03 | t 1.122e+02 | y  2.7066e-01
protes > m 5.4e+03 | t 1.163e+02 | y  2.7002e-01
protes > m 5.5e+03 | t 1.184e+02 | y  2.6746e-01
protes > m 5.7e+03 | t 1.225e+02 | y  2.6248e-01
protes > m 5.8e+03 | t 1.246e+02 | y  2.4840e-01
protes > m 6.5e+03 | t 1.391e+02 | y  2.3549e-01
protes > m 7.2e+03 | t 1.535e+02 | y  2.3476e-01
protes > m 7.7e+03 | t 1.638e+02 | y  2.2915e-01
protes > m 7.8e+03 | t 1.659e+02 | y  2.2639e-01
protes > m 7.9e+03 | t 1.680e+02 | y  2.2471e-01
protes > m 8.0e+03 | t 1.700e+02 | y  2.2390e-01
protes > m 8.3e+03 | t 1.762e+02 | y  2.1897e-01
protes > m 8.7e+03 | t 1.845e+02 | y  2.0869e-01
protes > m 8.9e+03 | t 1.886e+02 | y  2.0774e-01
protes > m 9.1e+03 | t 1.928e+02 | y  1.9855e-01
protes > m 9.3e+03 | t 1.969e+02 | y  1.9748e-01
protes > m 9.4e+03 | t 1.990e+02 | y  1.9077e-01
protes > m 9.5e+03 | t 2.010e+02 | y  1.8704e-01
protes > m 9.6e+03 | t 2.031e+02 | y  1.8098e-01
protes > m 1.0e+04 | t 2.104e+02 | y  1.8098e-01 <<< DONE

    > fail | evals 10000

--> #    1 | c        1 | y     6.0e-01 | y_next 3.8e-03

protes > m 1.0e+02 | t 4.747e+00 | y  7.4360e-01
protes > m 2.0e+02 | t 6.810e+00 | y  6.4503e-01
protes > m 4.0e+02 | t 1.094e+01 | y  6.0264e-01
protes > m 5.0e+02 | t 1.300e+01 | y  5.3675e-01
protes > m 7.0e+02 | t 1.712e+01 | y  5.1294e-01
protes > m 1.0e+03 | t 2.330e+01 | y  5.1100e-01
protes > m 1.1e+03 | t 2.535e+01 | y  4.9558e-01
protes > m 1.3e+03 | t 2.946e+01 | y  4.8742e-01
protes > m 1.4e+03 | t 3.150e+01 | y  4.7504e-01
protes > m 1.5e+03 | t 3.356e+01 | y  4.6071e-01
protes > m 1.6e+03 | t 3.561e+01 | y  4.5880e-01
protes > m 1.7e+03 | t 3.768e+01 | y  4.4640e-01
protes > m 1.8e+03 | t 3.975e+01 | y  4.4276e-01
protes > m 1.9e+03 | t 4.180e+01 | y  4.3224e-01
protes > m 2.1e+03 | t 4.590e+01 | y  4.2169e-01
protes > m 2.3e+03 | t 4.997e+01 | y  4.2137e-01
protes > m 2.4e+03 | t 5.203e+01 | y  4.1683e-01
protes > m 2.7e+03 | t 5.817e+01 | y  4.1035e-01
protes > m 2.9e+03 | t 6.224e+01 | y  3.9289e-01
protes > m 3.2e+03 | t 6.840e+01 | y  3.7810e-01
protes > m 3.3e+03 | t 7.046e+01 | y  3.7547e-01
protes > m 3.4e+03 | t 7.249e+01 | y  3.6936e-01
protes > m 3.5e+03 | t 7.453e+01 | y  3.5248e-01
protes > m 3.9e+03 | t 8.270e+01 | y  3.5086e-01
protes > m 4.0e+03 | t 8.474e+01 | y  3.4406e-01
protes > m 4.3e+03 | t 9.087e+01 | y  3.3994e-01
protes > m 4.6e+03 | t 9.700e+01 | y  3.3581e-01
protes > m 4.7e+03 | t 9.903e+01 | y  3.3225e-01
protes > m 4.8e+03 | t 1.011e+02 | y  3.3161e-01
protes > m 4.9e+03 | t 1.031e+02 | y  3.2791e-01
protes > m 5.1e+03 | t 1.072e+02 | y  3.2752e-01
protes > m 5.2e+03 | t 1.092e+02 | y  3.2181e-01
protes > m 5.3e+03 | t 1.113e+02 | y  3.0364e-01
protes > m 5.9e+03 | t 1.235e+02 | y  2.9696e-01
protes > m 6.0e+03 | t 1.256e+02 | y  2.9579e-01
protes > m 6.2e+03 | t 1.296e+02 | y  2.9303e-01
protes > m 6.3e+03 | t 1.317e+02 | y  2.9204e-01
protes > m 6.4e+03 | t 1.337e+02 | y  2.8850e-01
protes > m 6.5e+03 | t 1.358e+02 | y  2.8712e-01
protes > m 6.6e+03 | t 1.378e+02 | y  2.8250e-01
protes > m 6.7e+03 | t 1.398e+02 | y  2.7560e-01
protes > m 6.9e+03 | t 1.439e+02 | y  2.6493e-01
protes > m 7.2e+03 | t 1.500e+02 | y  2.6487e-01
protes > m 7.3e+03 | t 1.521e+02 | y  2.6265e-01
protes > m 7.5e+03 | t 1.562e+02 | y  2.5816e-01
protes > m 7.7e+03 | t 1.602e+02 | y  2.5615e-01
protes > m 7.8e+03 | t 1.622e+02 | y  2.5280e-01
protes > m 8.0e+03 | t 1.663e+02 | y  2.4922e-01
protes > m 8.1e+03 | t 1.683e+02 | y  2.4457e-01
protes > m 8.5e+03 | t 1.764e+02 | y  2.4278e-01
protes > m 8.8e+03 | t 1.825e+02 | y  2.4220e-01
protes > m 8.9e+03 | t 1.845e+02 | y  2.3773e-01
protes > m 9.0e+03 | t 1.865e+02 | y  2.3727e-01
protes > m 9.1e+03 | t 1.885e+02 | y  2.3406e-01
protes > m 9.3e+03 | t 1.926e+02 | y  2.3370e-01
protes > m 9.4e+03 | t 1.946e+02 | y  2.3096e-01
protes > m 9.6e+03 | t 1.987e+02 | y  2.3054e-01
protes > m 9.7e+03 | t 2.007e+02 | y  2.2798e-01
protes > m 1.0e+04 | t 2.058e+02 | y  2.2794e-01 <<< DONE

    > fail | evals 10000

--> #    2 | c        2 | y     7.1e-01 | y_next 8.6e-02

protes > m 1.0e+02 | t 4.578e+00 | y  6.8784e-01
protes > m 2.0e+02 | t 6.601e+00 | y  6.8638e-01
protes > m 3.0e+02 | t 8.617e+00 | y  6.7720e-01
protes > m 4.0e+02 | t 1.063e+01 | y  6.7120e-01
protes > m 5.0e+02 | t 1.266e+01 | y  6.6386e-01
protes > m 6.0e+02 | t 1.468e+01 | y  6.6382e-01
protes > m 7.0e+02 | t 1.669e+01 | y  6.6236e-01
protes > m 8.0e+02 | t 1.871e+01 | y  6.5874e-01
protes > m 9.0e+02 | t 2.072e+01 | y  6.5302e-01
protes > m 1.0e+03 | t 2.274e+01 | y  6.4959e-01
protes > m 1.3e+03 | t 2.879e+01 | y  6.4769e-01
protes > m 1.4e+03 | t 3.081e+01 | y  6.4603e-01
protes > m 1.5e+03 | t 3.282e+01 | y  6.4507e-01
protes > m 1.6e+03 | t 3.483e+01 | y  6.4427e-01
protes > m 1.7e+03 | t 3.685e+01 | y  6.4221e-01
protes > m 1.8e+03 | t 3.886e+01 | y  6.4220e-01
protes > m 1.9e+03 | t 4.088e+01 | y  6.4011e-01
protes > m 2.0e+03 | t 4.289e+01 | y  6.3963e-01
protes > m 2.1e+03 | t 4.491e+01 | y  6.3892e-01
protes > m 2.2e+03 | t 4.692e+01 | y  6.3565e-01
protes > m 2.4e+03 | t 5.095e+01 | y  6.3354e-01
protes > m 2.7e+03 | t 5.699e+01 | y  6.3256e-01
protes > m 2.8e+03 | t 5.901e+01 | y  6.3214e-01
protes > m 2.9e+03 | t 6.102e+01 | y  6.3059e-01
protes > m 3.0e+03 | t 6.304e+01 | y  6.3049e-01
protes > m 3.1e+03 | t 6.505e+01 | y  6.2835e-01
protes > m 3.2e+03 | t 6.707e+01 | y  6.2756e-01
protes > m 3.3e+03 | t 6.908e+01 | y  6.2742e-01
protes > m 3.5e+03 | t 7.311e+01 | y  6.2713e-01
protes > m 3.6e+03 | t 7.513e+01 | y  6.2638e-01
protes > m 3.8e+03 | t 7.916e+01 | y  6.2586e-01
protes > m 3.9e+03 | t 8.117e+01 | y  6.2393e-01
protes > m 4.0e+03 | t 8.319e+01 | y  6.2326e-01
protes > m 4.4e+03 | t 9.125e+01 | y  6.2222e-01
protes > m 4.5e+03 | t 9.326e+01 | y  6.2063e-01
protes > m 4.6e+03 | t 9.528e+01 | y  6.1957e-01
protes > m 4.8e+03 | t 9.931e+01 | y  6.1887e-01
protes > m 4.9e+03 | t 1.013e+02 | y  6.1865e-01
protes > m 5.1e+03 | t 1.054e+02 | y  6.1863e-01
protes > m 5.2e+03 | t 1.074e+02 | y  6.1761e-01
protes > m 5.6e+03 | t 1.154e+02 | y  6.1699e-01
protes > m 5.7e+03 | t 1.175e+02 | y  6.1619e-01
protes > m 5.8e+03 | t 1.195e+02 | y  6.1556e-01
protes > m 6.2e+03 | t 1.276e+02 | y  6.1322e-01
protes > m 6.3e+03 | t 1.296e+02 | y  6.1225e-01
protes > m 6.4e+03 | t 1.316e+02 | y  6.1209e-01
protes > m 6.8e+03 | t 1.397e+02 | y  6.0952e-01
protes > m 7.1e+03 | t 1.457e+02 | y  6.0942e-01
protes > m 7.2e+03 | t 1.477e+02 | y  6.0819e-01
protes > m 7.3e+03 | t 1.498e+02 | y  6.0802e-01
protes > m 7.4e+03 | t 1.518e+02 | y  6.0743e-01
protes > m 7.8e+03 | t 1.598e+02 | y  6.0667e-01
protes > m 8.0e+03 | t 1.639e+02 | y  6.0582e-01
protes > m 8.1e+03 | t 1.659e+02 | y  6.0477e-01
protes > m 8.6e+03 | t 1.759e+02 | y  6.0414e-01
protes > m 8.7e+03 | t 1.780e+02 | y  6.0378e-01
protes > m 8.8e+03 | t 1.800e+02 | y  6.0305e-01
protes > m 8.9e+03 | t 1.820e+02 | y  6.0094e-01
protes > m 9.5e+03 | t 1.941e+02 | y  6.0033e-01
protes > m 9.8e+03 | t 2.001e+02 | y  6.0029e-01
protes > m 1.0e+04 | t 2.032e+02 | y  6.0029e-01 <<< DONE

    > fail | evals 10000

--> #    3 | c        3 | y     7.9e-01 | y_next 4.5e-02

protes > m 1.0e+02 | t 4.562e+00 | y  7.8376e-01
protes > m 2.0e+02 | t 6.575e+00 | y  7.7723e-01
protes > m 3.0e+02 | t 8.583e+00 | y  7.6133e-01
protes > m 4.0e+02 | t 1.059e+01 | y  7.3774e-01
protes > m 5.0e+02 | t 1.260e+01 | y  7.3263e-01
protes > m 6.0e+02 | t 1.460e+01 | y  7.2698e-01
protes > m 7.0e+02 | t 1.661e+01 | y  7.2140e-01
protes > m 8.0e+02 | t 1.862e+01 | y  7.1792e-01
protes > m 9.0e+02 | t 2.063e+01 | y  7.1369e-01
protes > m 1.0e+03 | t 2.263e+01 | y  7.0436e-01
protes > m 1.1e+03 | t 2.465e+01 | y  6.8980e-01
protes > m 1.3e+03 | t 2.866e+01 | y  6.7600e-01
protes > m 1.5e+03 | t 3.267e+01 | y  6.7557e-01
protes > m 1.7e+03 | t 3.669e+01 | y  6.6620e-01
protes > m 1.8e+03 | t 3.870e+01 | y  6.6108e-01
protes > m 1.9e+03 | t 4.070e+01 | y  6.5977e-01
protes > m 2.0e+03 | t 4.271e+01 | y  6.5713e-01
protes > m 2.1e+03 | t 4.472e+01 | y  6.5020e-01
protes > m 2.5e+03 | t 5.275e+01 | y  6.4743e-01
protes > m 2.6e+03 | t 5.475e+01 | y  6.4178e-01
protes > m 2.8e+03 | t 5.877e+01 | y  6.4058e-01
protes > m 2.9e+03 | t 6.077e+01 | y  6.3900e-01
protes > m 3.0e+03 | t 6.278e+01 | y  6.2940e-01
protes > m 3.1e+03 | t 6.479e+01 | y  6.2631e-01
protes > m 3.3e+03 | t 6.880e+01 | y  6.2367e-01
protes > m 3.5e+03 | t 7.281e+01 | y  6.1521e-01
protes > m 3.7e+03 | t 7.683e+01 | y  6.1517e-01
