Using cache found in /trinity/home/a.chertkov/.cache/torch/hub/pytorch_vision_v0.10.0
Using cache found in /trinity/home/a.chertkov/.cache/torch/hub/pytorch_vision_v0.10.0
No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
[2023-04-10 01-21-57] Computations (cuda)
===================== -------------------
Data                : "imagenet"
Model               : "alexnet"
Task                : "attack"
Kind of task        : "attr"
=========================================


.... Loading "imagenet" dataset


.... Loading "alexnet" model
DONE (    20.83 sec.) 


.... Loading "vgg19" model
DONE (     3.17 sec.) 

Image : [-2.1e+00,  2.5e+00] (avg: -6.5e-02)

.... Optimization with PROTES method:
protes > m 1.3e+04 | t 7.227e+01 | y  4.1407e-01
protes > m 1.4e+04 | t 7.719e+01 | y  4.1625e-01
protes > m 1.4e+04 | t 7.934e+01 | y  4.2004e-01
protes > m 1.4e+04 | t 7.961e+01 | y  4.2210e-01
protes > m 1.4e+04 | t 7.988e+01 | y  4.2220e-01
protes > m 1.4e+04 | t 8.041e+01 | y  4.2367e-01
protes > m 1.4e+04 | t 8.068e+01 | y  4.2403e-01
protes > m 1.4e+04 | t 8.095e+01 | y  4.3100e-01
protes > m 1.5e+04 | t 8.175e+01 | y  4.3489e-01
protes > m 1.5e+04 | t 8.255e+01 | y  4.4267e-01
protes > m 1.5e+04 | t 8.416e+01 | y  4.6602e-01
protes > m 1.6e+04 | t 9.033e+01 | y  4.7600e-01
protes > m 1.7e+04 | t 9.222e+01 | y  4.8006e-01
protes > m 1.7e+04 | t 9.276e+01 | y  4.9083e-01
protes > m 1.7e+04 | t 9.492e+01 | y  4.9239e-01
protes > m 1.7e+04 | t 9.601e+01 | y  4.9672e-01
protes > m 1.8e+04 | t 9.820e+01 | y  4.9721e-01
protes > m 1.8e+04 | t 9.847e+01 | y  5.0109e-01
protes > m 1.8e+04 | t 9.929e+01 | y  5.0358e-01
protes > m 1.8e+04 | t 9.956e+01 | y  5.0604e-01
protes > m 1.8e+04 | t 1.028e+02 | y  5.2588e-01
protes > m 1.9e+04 | t 1.069e+02 | y  5.2699e-01
protes > m 1.9e+04 | t 1.075e+02 | y  5.2770e-01
protes > m 2.0e+04 | t 1.099e+02 | y  5.3076e-01
protes > m 2.0e+04 | t 1.124e+02 | y  5.3417e-01
protes > m 2.1e+04 | t 1.149e+02 | y  5.3741e-01
protes > m 2.1e+04 | t 1.157e+02 | y  5.4403e-01
protes > m 2.1e+04 | t 1.165e+02 | y  5.4953e-01
protes > m 2.2e+04 | t 1.201e+02 | y  5.4978e-01
protes > m 2.2e+04 | t 1.204e+02 | y  5.5121e-01
protes > m 2.2e+04 | t 1.206e+02 | y  5.5445e-01
protes > m 2.3e+04 | t 1.256e+02 | y  5.5953e-01
protes > m 2.3e+04 | t 1.275e+02 | y  5.6055e-01
protes > m 2.3e+04 | t 1.283e+02 | y  5.6176e-01
protes > m 2.4e+04 | t 1.305e+02 | y  5.6532e-01
protes > m 2.4e+04 | t 1.330e+02 | y  5.6726e-01
protes > m 2.4e+04 | t 1.338e+02 | y  5.6751e-01
protes > m 2.4e+04 | t 1.346e+02 | y  5.6883e-01
protes > m 2.5e+04 | t 1.379e+02 | y  5.7417e-01
protes > m 2.6e+04 | t 1.444e+02 | y  5.7648e-01
protes > m 2.7e+04 | t 1.468e+02 | y  5.7829e-01
protes > m 2.7e+04 | t 1.471e+02 | y  5.8085e-01
protes > m 2.7e+04 | t 1.473e+02 | y  5.8339e-01
protes > m 2.9e+04 | t 1.576e+02 | y  5.8401e-01
protes > m 2.9e+04 | t 1.592e+02 | y  5.8626e-01
protes > m 3.0e+04 | t 1.669e+02 | y  5.8904e-01
protes > m 3.2e+04 | t 1.756e+02 | y  5.8909e-01
protes > m 3.2e+04 | t 1.783e+02 | y  5.8936e-01
protes > m 3.3e+04 | t 1.824e+02 | y  5.8976e-01
protes > m 3.3e+04 | t 1.827e+02 | y  5.8977e-01
protes > m 3.4e+04 | t 1.865e+02 | y  5.8978e-01
protes > m 3.4e+04 | t 1.887e+02 | y  5.9010e-01
protes > m 3.5e+04 | t 1.909e+02 | y  5.9011e-01
protes > m 3.5e+04 | t 1.923e+02 | y  5.9012e-01
protes > m 3.5e+04 | t 1.950e+02 | y  5.9039e-01
protes > m 4.2e+04 | t 2.324e+02 | y  5.9207e-01
protes > m 6.6e+04 | t 3.640e+02 | y  5.9679e-01
protes > m 1.0e+05 | t 5.466e+02 | y  5.9679e-01 <<< DONE
Result is : 6.0e-01
DONE (   546.58 sec.) 
Image : [-2.1e+00,  2.6e+00] (avg:  4.4e-01)

.... Optimization with PROTES method:
protes > m 5.0e+01 | t 3.193e+00 | y  2.0516e-01
protes > m 1.0e+02 | t 3.469e+00 | y  2.2085e-01
protes > m 1.5e+02 | t 3.745e+00 | y  2.3968e-01
protes > m 3.0e+02 | t 4.563e+00 | y  2.4424e-01
protes > m 3.5e+02 | t 4.837e+00 | y  2.6815e-01
protes > m 6.5e+02 | t 6.478e+00 | y  2.7796e-01
protes > m 1.2e+03 | t 9.483e+00 | y  2.9590e-01
protes > m 1.6e+03 | t 1.167e+01 | y  3.2580e-01
protes > m 1.8e+03 | t 1.249e+01 | y  3.2828e-01
protes > m 2.0e+03 | t 1.385e+01 | y  3.3747e-01
protes > m 2.6e+03 | t 1.681e+01 | y  3.4934e-01
protes > m 2.6e+03 | t 1.735e+01 | y  3.5868e-01
protes > m 2.9e+03 | t 1.869e+01 | y  4.0604e-01
protes > m 3.7e+03 | t 2.297e+01 | y  4.7987e-01
protes > m 4.8e+03 | t 2.914e+01 | y  5.0182e-01
protes > m 5.8e+03 | t 3.396e+01 | y  5.3651e-01
protes > m 6.6e+03 | t 3.853e+01 | y  5.5228e-01
protes > m 6.8e+03 | t 3.987e+01 | y  5.5690e-01
protes > m 7.4e+03 | t 4.308e+01 | y  5.8571e-01
protes > m 7.8e+03 | t 4.469e+01 | y  5.9369e-01
protes > m 8.0e+03 | t 4.630e+01 | y  5.9994e-01
protes > m 8.4e+03 | t 4.819e+01 | y  6.2762e-01
protes > m 8.6e+03 | t 4.926e+01 | y  6.4909e-01
protes > m 9.2e+03 | t 5.278e+01 | y  6.5093e-01
protes > m 9.4e+03 | t 5.386e+01 | y  6.7246e-01
protes > m 9.6e+03 | t 5.468e+01 | y  6.7779e-01
protes > m 1.0e+04 | t 5.711e+01 | y  6.9381e-01
protes > m 1.0e+04 | t 5.901e+01 | y  7.0096e-01
protes > m 1.1e+04 | t 6.091e+01 | y  7.0261e-01
protes > m 1.1e+04 | t 6.118e+01 | y  7.0963e-01
protes > m 1.1e+04 | t 6.255e+01 | y  7.1820e-01
protes > m 1.1e+04 | t 6.337e+01 | y  7.2952e-01
protes > m 1.1e+04 | t 6.473e+01 | y  7.3699e-01
protes > m 1.2e+04 | t 6.555e+01 | y  7.4548e-01
protes > m 1.2e+04 | t 6.800e+01 | y  7.5857e-01
protes > m 1.2e+04 | t 6.854e+01 | y  7.6417e-01
protes > m 1.3e+04 | t 7.154e+01 | y  7.8183e-01
protes > m 1.4e+04 | t 7.590e+01 | y  7.9750e-01
protes > m 1.4e+04 | t 7.890e+01 | y  7.9783e-01
protes > m 1.5e+04 | t 8.218e+01 | y  8.0055e-01
protes > m 1.5e+04 | t 8.245e+01 | y  8.0161e-01
protes > m 1.5e+04 | t 8.382e+01 | y  8.0354e-01
protes > m 1.5e+04 | t 8.573e+01 | y  8.0829e-01
protes > m 1.6e+04 | t 8.900e+01 | y  8.0937e-01
protes > m 1.6e+04 | t 8.982e+01 | y  8.1838e-01
protes > m 1.6e+04 | t 9.118e+01 | y  8.2241e-01
protes > m 1.7e+04 | t 9.391e+01 | y  8.3317e-01
protes > m 1.7e+04 | t 9.500e+01 | y  8.3621e-01
protes > m 1.7e+04 | t 9.746e+01 | y  8.3852e-01
protes > m 1.8e+04 | t 1.015e+02 | y  8.4110e-01
protes > m 1.8e+04 | t 1.021e+02 | y  8.4247e-01
protes > m 1.8e+04 | t 1.023e+02 | y  8.4956e-01
protes > m 2.0e+04 | t 1.093e+02 | y  8.5371e-01
protes > m 2.0e+04 | t 1.134e+02 | y  8.5677e-01
protes > m 2.1e+04 | t 1.147e+02 | y  8.6017e-01
protes > m 2.2e+04 | t 1.193e+02 | y  8.6099e-01
protes > m 2.2e+04 | t 1.201e+02 | y  8.6352e-01
protes > m 2.2e+04 | t 1.236e+02 | y  8.6393e-01
protes > m 2.2e+04 | t 1.247e+02 | y  8.6440e-01
protes > m 2.3e+04 | t 1.255e+02 | y  8.6594e-01
protes > m 2.3e+04 | t 1.258e+02 | y  8.6948e-01
protes > m 2.3e+04 | t 1.283e+02 | y  8.7130e-01
protes > m 2.4e+04 | t 1.302e+02 | y  8.7160e-01
protes > m 2.4e+04 | t 1.307e+02 | y  8.7395e-01
protes > m 2.4e+04 | t 1.340e+02 | y  8.7531e-01
protes > m 2.5e+04 | t 1.370e+02 | y  8.7577e-01
protes > m 2.5e+04 | t 1.378e+02 | y  8.7635e-01
protes > m 2.5e+04 | t 1.383e+02 | y  8.7668e-01
protes > m 2.5e+04 | t 1.394e+02 | y  8.7832e-01
protes > m 2.6e+04 | t 1.446e+02 | y  8.8212e-01
protes > m 2.7e+04 | t 1.505e+02 | y  8.8269e-01
protes > m 2.8e+04 | t 1.549e+02 | y  8.8423e-01
protes > m 2.9e+04 | t 1.584e+02 | y  8.8484e-01
protes > m 3.0e+04 | t 1.647e+02 | y  8.8508e-01
protes > m 3.0e+04 | t 1.673e+02 | y  8.8541e-01
protes > m 3.0e+04 | t 1.676e+02 | y  8.8545e-01
protes > m 3.1e+04 | t 1.706e+02 | y  8.8554e-01
protes > m 3.1e+04 | t 1.716e+02 | y  8.8566e-01
protes > m 3.1e+04 | t 1.722e+02 | y  8.8597e-01
protes > m 3.1e+04 | t 1.724e+02 | y  8.8629e-01
protes > m 3.1e+04 | t 1.730e+02 | y  8.8634e-01
protes > m 3.2e+04 | t 1.743e+02 | y  8.8642e-01
protes > m 3.2e+04 | t 1.770e+02 | y  8.8645e-01
protes > m 3.2e+04 | t 1.783e+02 | y  8.8665e-01
protes > m 3.3e+04 | t 1.816e+02 | y  8.8684e-01
protes > m 3.3e+04 | t 1.836e+02 | y  8.8685e-01
protes > m 3.4e+04 | t 1.858e+02 | y  8.8686e-01
protes > m 3.4e+04 | t 1.871e+02 | y  8.8706e-01
protes > m 3.5e+04 | t 1.904e+02 | y  8.8713e-01
protes > m 4.9e+04 | t 2.668e+02 | y  8.8729e-01
protes > m 4.9e+04 | t 2.673e+02 | y  8.8748e-01
protes > m 5.1e+04 | t 2.813e+02 | y  8.8762e-01
protes > m 5.2e+04 | t 2.862e+02 | y  8.8830e-01
protes > m 5.6e+04 | t 3.043e+02 | y  8.8848e-01
protes > m 1.0e+05 | t 5.466e+02 | y  8.8848e-01 <<< DONE
Result is : 8.9e-01
DONE (   546.66 sec.) 
Image : [-1.9e+00,  2.6e+00] (avg:  1.0e+00)

.... Optimization with PROTES method:
protes > m 5.0e+01 | t 2.967e+00 | y  7.0106e-02
protes > m 1.0e+02 | t 3.242e+00 | y  7.0705e-02
protes > m 1.5e+02 | t 3.517e+00 | y  8.1704e-02
protes > m 4.5e+02 | t 5.163e+00 | y  9.3475e-02
protes > m 8.5e+02 | t 7.356e+00 | y  1.0855e-01
protes > m 1.7e+03 | t 1.196e+01 | y  1.1433e-01
protes > m 2.4e+03 | t 1.572e+01 | y  1.2102e-01
protes > m 2.7e+03 | t 1.733e+01 | y  1.2134e-01
protes > m 3.0e+03 | t 1.921e+01 | y  1.2432e-01
protes > m 3.2e+03 | t 2.028e+01 | y  1.3101e-01
protes > m 3.3e+03 | t 2.055e+01 | y  1.3419e-01
protes > m 3.4e+03 | t 2.081e+01 | y  1.3422e-01
protes > m 3.8e+03 | t 2.350e+01 | y  1.4060e-01
protes > m 4.0e+03 | t 2.404e+01 | y  1.4767e-01
protes > m 4.2e+03 | t 2.512e+01 | y  1.6031e-01
protes > m 4.8e+03 | t 2.833e+01 | y  1.6111e-01
protes > m 4.8e+03 | t 2.887e+01 | y  1.8968e-01
protes > m 5.9e+03 | t 3.450e+01 | y  1.9192e-01
protes > m 6.1e+03 | t 3.558e+01 | y  1.9619e-01
protes > m 6.3e+03 | t 3.665e+01 | y  2.0466e-01
protes > m 6.5e+03 | t 3.773e+01 | y  2.0594e-01
protes > m 6.6e+03 | t 3.853e+01 | y  2.1020e-01
protes > m 6.7e+03 | t 3.880e+01 | y  2.1366e-01
protes > m 6.8e+03 | t 3.934e+01 | y  2.2252e-01
protes > m 7.1e+03 | t 4.095e+01 | y  2.2896e-01
protes > m 7.6e+03 | t 4.391e+01 | y  2.3625e-01
protes > m 7.9e+03 | t 4.526e+01 | y  2.4389e-01
protes > m 8.2e+03 | t 4.661e+01 | y  2.4483e-01
protes > m 8.2e+03 | t 4.688e+01 | y  2.6274e-01
protes > m 8.8e+03 | t 4.985e+01 | y  2.6801e-01
protes > m 9.8e+03 | t 5.555e+01 | y  2.6944e-01
protes > m 9.9e+03 | t 5.610e+01 | y  2.6985e-01
protes > m 1.0e+04 | t 5.691e+01 | y  2.7691e-01
protes > m 1.0e+04 | t 5.773e+01 | y  2.7723e-01
protes > m 1.0e+04 | t 5.882e+01 | y  2.8267e-01
protes > m 1.0e+04 | t 5.910e+01 | y  2.8759e-01
protes > m 1.1e+04 | t 6.101e+01 | y  2.8780e-01
protes > m 1.1e+04 | t 6.155e+01 | y  3.0025e-01
protes > m 1.2e+04 | t 6.592e+01 | y  3.0685e-01
protes > m 1.2e+04 | t 6.674e+01 | y  3.1195e-01
protes > m 1.2e+04 | t 7.029e+01 | y  3.1199e-01
protes > m 1.3e+04 | t 7.057e+01 | y  3.1623e-01
protes > m 1.3e+04 | t 7.111e+01 | y  3.1817e-01
protes > m 1.3e+04 | t 7.138e+01 | y  3.2233e-01
protes > m 1.3e+04 | t 7.439e+01 | y  3.2366e-01
protes > m 1.3e+04 | t 7.466e+01 | y  3.2519e-01
protes > m 1.3e+04 | t 7.494e+01 | y  3.2714e-01
protes > m 1.3e+04 | t 7.521e+01 | y  3.2830e-01
protes > m 1.4e+04 | t 7.603e+01 | y  3.2984e-01
protes > m 1.4e+04 | t 7.740e+01 | y  3.3556e-01
protes > m 1.4e+04 | t 7.986e+01 | y  3.3707e-01
protes > m 1.5e+04 | t 8.232e+01 | y  3.4235e-01
protes > m 1.5e+04 | t 8.287e+01 | y  3.4681e-01
protes > m 1.5e+04 | t 8.369e+01 | y  3.4719e-01
protes > m 1.5e+04 | t 8.562e+01 | y  3.5210e-01
protes > m 1.6e+04 | t 8.726e+01 | y  3.5613e-01
protes > m 1.6e+04 | t 8.781e+01 | y  3.6094e-01
protes > m 1.6e+04 | t 8.918e+01 | y  3.6173e-01
protes > m 1.6e+04 | t 9.163e+01 | y  3.6561e-01
protes > m 1.7e+04 | t 9.683e+01 | y  3.6617e-01
protes > m 1.7e+04 | t 9.737e+01 | y  3.6733e-01
protes > m 1.8e+04 | t 9.819e+01 | y  3.7634e-01
protes > m 1.9e+04 | t 1.057e+02 | y  3.7737e-01
protes > m 1.9e+04 | t 1.063e+02 | y  3.7794e-01
protes > m 1.9e+04 | t 1.065e+02 | y  3.8270e-01
protes > m 2.0e+04 | t 1.087e+02 | y  3.8704e-01
protes > m 2.0e+04 | t 1.135e+02 | y  3.8707e-01
protes > m 2.1e+04 | t 1.140e+02 | y  3.9107e-01
protes > m 2.1e+04 | t 1.149e+02 | y  3.9173e-01
protes > m 2.2e+04 | t 1.191e+02 | y  3.9303e-01
protes > m 2.2e+04 | t 1.213e+02 | y  3.9375e-01
protes > m 2.2e+04 | t 1.226e+02 | y  3.9415e-01
protes > m 2.2e+04 | t 1.243e+02 | y  3.9516e-01
protes > m 2.3e+04 | t 1.253e+02 | y  3.9642e-01
protes > m 2.3e+04 | t 1.259e+02 | y  3.9679e-01
protes > m 2.3e+04 | t 1.269e+02 | y  3.9749e-01
protes > m 2.3e+04 | t 1.296e+02 | y  3.9834e-01
protes > m 2.4e+04 | t 1.313e+02 | y  3.9844e-01
protes > m 2.4e+04 | t 1.323e+02 | y  3.9869e-01
protes > m 2.4e+04 | t 1.329e+02 | y  3.9906e-01
protes > m 2.5e+04 | t 1.364e+02 | y  3.9970e-01
protes > m 2.5e+04 | t 1.396e+02 | y  4.0088e-01
protes > m 2.6e+04 | t 1.418e+02 | y  4.0097e-01
protes > m 2.7e+04 | t 1.481e+02 | y  4.0140e-01
protes > m 2.7e+04 | t 1.487e+02 | y  4.0159e-01
protes > m 2.7e+04 | t 1.503e+02 | y  4.0171e-01
protes > m 2.8e+04 | t 1.522e+02 | y  4.0252e-01
protes > m 2.8e+04 | t 1.527e+02 | y  4.0257e-01
protes > m 2.8e+04 | t 1.563e+02 | y  4.0265e-01
protes > m 2.9e+04 | t 1.590e+02 | y  4.0272e-01
protes > m 2.9e+04 | t 1.604e+02 | y  4.0300e-01
protes > m 2.9e+04 | t 1.614e+02 | y  4.0301e-01
protes > m 3.0e+04 | t 1.631e+02 | y  4.0303e-01
protes > m 5.9e+04 | t 3.221e+02 | y  4.0329e-01
protes > m 1.0e+05 | t 5.453e+02 | y  4.0329e-01 <<< DONE
Result is : 4.0e-01
DONE (   545.32 sec.) 
Image : [-2.1e+00,  2.6e+00] (avg: -1.2e+00)

.... Optimization with PROTES method:
protes > m 5.0e+01 | t 3.190e+00 | y  2.5284e-01
protes > m 1.5e+02 | t 3.736e+00 | y  2.6944e-01
protes > m 3.0e+02 | t 4.554e+00 | y  2.7184e-01
protes > m 3.5e+02 | t 4.827e+00 | y  2.9909e-01
protes > m 7.0e+02 | t 6.736e+00 | y  3.3491e-01
protes > m 1.2e+03 | t 9.732e+00 | y  3.3918e-01
protes > m 1.8e+03 | t 1.300e+01 | y  3.7007e-01
protes > m 2.5e+03 | t 1.654e+01 | y  3.9255e-01
protes > m 3.0e+03 | t 1.927e+01 | y  3.9363e-01
protes > m 3.2e+03 | t 2.064e+01 | y  3.9561e-01
protes > m 3.3e+03 | t 2.091e+01 | y  3.9739e-01
protes > m 3.4e+03 | t 2.173e+01 | y  4.1809e-01
protes > m 3.6e+03 | t 2.282e+01 | y  4.1934e-01
protes > m 4.0e+03 | t 2.473e+01 | y  4.2930e-01
protes > m 4.4e+03 | t 2.662e+01 | y  4.3222e-01
protes > m 4.6e+03 | t 2.823e+01 | y  4.5770e-01
protes > m 5.0e+03 | t 2.983e+01 | y  4.6209e-01
protes > m 5.0e+03 | t 3.010e+01 | y  4.9312e-01
protes > m 5.4e+03 | t 3.199e+01 | y  4.9444e-01
protes > m 5.7e+03 | t 3.387e+01 | y  5.2108e-01
protes > m 6.0e+03 | t 3.521e+01 | y  5.3869e-01
protes > m 6.4e+03 | t 3.791e+01 | y  5.4256e-01
protes > m 6.8e+03 | t 3.953e+01 | y  5.5943e-01
protes > m 6.8e+03 | t 3.980e+01 | y  5.6690e-01
protes > m 7.3e+03 | t 4.249e+01 | y  5.8299e-01
protes > m 7.4e+03 | t 4.276e+01 | y  5.9603e-01
protes > m 7.6e+03 | t 4.439e+01 | y  6.0527e-01
protes > m 7.8e+03 | t 4.520e+01 | y  6.4234e-01
protes > m 8.6e+03 | t 4.955e+01 | y  6.5029e-01
protes > m 9.0e+03 | t 5.145e+01 | y  6.6738e-01
protes > m 9.1e+03 | t 5.227e+01 | y  6.7531e-01
protes > m 9.4e+03 | t 5.363e+01 | y  6.8505e-01
protes > m 9.8e+03 | t 5.636e+01 | y  6.9127e-01
protes > m 1.0e+04 | t 5.745e+01 | y  7.0138e-01
protes > m 1.0e+04 | t 5.799e+01 | y  7.0345e-01
protes > m 1.0e+04 | t 5.881e+01 | y  7.0754e-01
protes > m 1.0e+04 | t 5.908e+01 | y  7.0910e-01
protes > m 1.0e+04 | t 5.936e+01 | y  7.1528e-01
protes > m 1.0e+04 | t 5.990e+01 | y  7.2045e-01
protes > m 1.1e+04 | t 6.045e+01 | y  7.2312e-01
protes > m 1.1e+04 | t 6.126e+01 | y  7.3185e-01
protes > m 1.1e+04 | t 6.181e+01 | y  7.3610e-01
protes > m 1.1e+04 | t 6.208e+01 | y  7.4710e-01
protes > m 1.1e+04 | t 6.508e+01 | y  7.5921e-01
protes > m 1.2e+04 | t 6.617e+01 | y  7.6821e-01
protes > m 1.2e+04 | t 6.834e+01 | y  7.6875e-01
protes > m 1.2e+04 | t 6.915e+01 | y  7.8079e-01
protes > m 1.3e+04 | t 7.105e+01 | y  7.8586e-01
protes > m 1.3e+04 | t 7.404e+01 | y  7.8697e-01
protes > m 1.3e+04 | t 7.595e+01 | y  7.9758e-01
protes > m 1.4e+04 | t 7.676e+01 | y  7.9996e-01
protes > m 1.4e+04 | t 7.785e+01 | y  8.1240e-01
protes > m 1.5e+04 | t 8.193e+01 | y  8.1549e-01
protes > m 1.5e+04 | t 8.274e+01 | y  8.1715e-01
protes > m 1.5e+04 | t 8.383e+01 | y  8.1829e-01
protes > m 1.5e+04 | t 8.410e+01 | y  8.2065e-01
protes > m 1.5e+04 | t 8.437e+01 | y  8.2336e-01
protes > m 1.5e+04 | t 8.573e+01 | y  8.2601e-01
protes > m 1.5e+04 | t 8.600e+01 | y  8.2973e-01
protes > m 1.6e+04 | t 8.709e+01 | y  8.3396e-01
protes > m 1.6e+04 | t 8.791e+01 | y  8.3715e-01
protes > m 1.6e+04 | t 9.165e+01 | y  8.3790e-01
protes > m 1.6e+04 | t 9.218e+01 | y  8.3856e-01
protes > m 1.6e+04 | t 9.245e+01 | y  8.4234e-01
protes > m 1.7e+04 | t 9.379e+01 | y  8.4796e-01
protes > m 1.7e+04 | t 9.512e+01 | y  8.5362e-01
protes > m 1.8e+04 | t 9.915e+01 | y  8.5895e-01
protes > m 1.8e+04 | t 1.008e+02 | y  8.5940e-01
protes > m 1.8e+04 | t 1.016e+02 | y  8.6221e-01
protes > m 1.8e+04 | t 1.021e+02 | y  8.6739e-01
protes > m 1.9e+04 | t 1.051e+02 | y  8.6744e-01
protes > m 1.9e+04 | t 1.056e+02 | y  8.6756e-01
protes > m 1.9e+04 | t 1.059e+02 | y  8.6842e-01
protes > m 1.9e+04 | t 1.062e+02 | y  8.6997e-01
protes > m 1.9e+04 | t 1.064e+02 | y  8.7088e-01
protes > m 2.0e+04 | t 1.089e+02 | y  8.7117e-01
protes > m 2.0e+04 | t 1.094e+02 | y  8.7118e-01
protes > m 2.0e+04 | t 1.100e+02 | y  8.7192e-01
protes > m 2.0e+04 | t 1.102e+02 | y  8.7285e-01
protes > m 2.0e+04 | t 1.113e+02 | y  8.7853e-01
protes > m 2.1e+04 | t 1.157e+02 | y  8.8024e-01
protes > m 2.1e+04 | t 1.167e+02 | y  8.8101e-01
protes > m 2.1e+04 | t 1.189e+02 | y  8.8207e-01
protes > m 2.1e+04 | t 1.192e+02 | y  8.8216e-01
protes > m 2.2e+04 | t 1.200e+02 | y  8.8298e-01
protes > m 2.2e+04 | t 1.205e+02 | y  8.8389e-01
protes > m 2.2e+04 | t 1.214e+02 | y  8.8471e-01
protes > m 2.2e+04 | t 1.222e+02 | y  8.8611e-01
protes > m 2.2e+04 | t 1.246e+02 | y  8.8650e-01
protes > m 2.3e+04 | t 1.252e+02 | y  8.8807e-01
protes > m 2.3e+04 | t 1.263e+02 | y  8.8852e-01
protes > m 2.3e+04 | t 1.293e+02 | y  8.8920e-01
protes > m 2.3e+04 | t 1.298e+02 | y  8.8948e-01
protes > m 2.4e+04 | t 1.309e+02 | y  8.9037e-01
protes > m 2.4e+04 | t 1.334e+02 | y  8.9098e-01
protes > m 2.4e+04 | t 1.347e+02 | y  8.9101e-01
protes > m 2.4e+04 | t 1.350e+02 | y  8.9166e-01
protes > m 2.5e+04 | t 1.372e+02 | y  8.9240e-01
protes > m 2.5e+04 | t 1.374e+02 | y  8.9292e-01
protes > m 2.5e+04 | t 1.388e+02 | y  8.9320e-01
protes > m 2.5e+04 | t 1.405e+02 | y  8.9332e-01
protes > m 2.6e+04 | t 1.418e+02 | y  8.9472e-01
protes > m 2.6e+04 | t 1.440e+02 | y  8.9483e-01
protes > m 2.7e+04 | t 1.478e+02 | y  8.9584e-01
protes > m 2.7e+04 | t 1.491e+02 | y  8.9605e-01
protes > m 2.8e+04 | t 1.526e+02 | y  8.9612e-01
protes > m 2.8e+04 | t 1.547e+02 | y  8.9636e-01
protes > m 3.4e+04 | t 1.857e+02 | y  8.9653e-01
protes > m 4.3e+04 | t 2.351e+02 | y  8.9748e-01
protes > m 1.0e+05 | t 5.452e+02 | y  8.9748e-01 <<< DONE
Result is : 9.0e-01
DONE (   545.22 sec.) 
Image : [-2.1e+00,  2.6e+00] (avg:  5.6e-01)

.... Optimization with PROTES method:
protes > m 5.0e+01 | t 2.957e+00 | y  5.9713e-03
protes > m 1.5e+02 | t 3.501e+00 | y  1.0015e-01
protes > m 8.0e+02 | t 7.035e+00 | y  1.7529e-01
protes > m 1.4e+03 | t 1.030e+01 | y  2.2261e-01
protes > m 1.6e+03 | t 1.112e+01 | y  2.6397e-01
protes > m 2.1e+03 | t 1.413e+01 | y  2.9618e-01
protes > m 3.0e+03 | t 1.934e+01 | y  3.4696e-01
protes > m 4.4e+03 | t 2.646e+01 | y  4.0025e-01
protes > m 4.6e+03 | t 2.755e+01 | y  4.1487e-01
protes > m 4.8e+03 | t 2.920e+01 | y  4.3405e-01
protes > m 5.4e+03 | t 3.221e+01 | y  4.4870e-01
protes > m 5.4e+03 | t 3.249e+01 | y  4.6831e-01
protes > m 5.6e+03 | t 3.331e+01 | y  4.7934e-01
protes > m 6.2e+03 | t 3.632e+01 | y  4.9947e-01
protes > m 6.5e+03 | t 3.824e+01 | y  5.6316e-01
protes > m 7.5e+03 | t 4.372e+01 | y  5.6674e-01
protes > m 7.6e+03 | t 4.453e+01 | y  5.8725e-01
protes > m 8.0e+03 | t 4.645e+01 | y  6.0039e-01
protes > m 8.2e+03 | t 4.754e+01 | y  6.1112e-01
protes > m 8.4e+03 | t 4.863e+01 | y  6.1570e-01
protes > m 8.6e+03 | t 4.945e+01 | y  6.2840e-01
protes > m 9.0e+03 | t 5.191e+01 | y  6.3296e-01
protes > m 9.0e+03 | t 5.218e+01 | y  6.4890e-01
protes > m 9.4e+03 | t 5.407e+01 | y  6.6491e-01
protes > m 9.5e+03 | t 5.460e+01 | y  6.7680e-01
protes > m 1.0e+04 | t 5.703e+01 | y  6.8044e-01
protes > m 1.0e+04 | t 5.972e+01 | y  6.9116e-01
protes > m 1.0e+04 | t 5.999e+01 | y  7.0354e-01
protes > m 1.1e+04 | t 6.351e+01 | y  7.0399e-01
protes > m 1.1e+04 | t 6.432e+01 | y  7.3180e-01
protes > m 1.2e+04 | t 6.649e+01 | y  7.4064e-01
protes > m 1.3e+04 | t 7.251e+01 | y  7.4982e-01
protes > m 1.3e+04 | t 7.305e+01 | y  7.5503e-01
protes > m 1.3e+04 | t 7.388e+01 | y  7.5844e-01
protes > m 1.3e+04 | t 7.579e+01 | y  7.6454e-01
protes > m 1.4e+04 | t 7.634e+01 | y  7.6954e-01
protes > m 1.4e+04 | t 7.743e+01 | y  7.7075e-01
protes > m 1.4e+04 | t 7.771e+01 | y  7.7076e-01
protes > m 1.4e+04 | t 7.935e+01 | y  7.8130e-01
protes > m 1.4e+04 | t 8.071e+01 | y  7.8667e-01
protes > m 1.5e+04 | t 8.262e+01 | y  8.0424e-01
protes > m 1.5e+04 | t 8.371e+01 | y  8.0690e-01
protes > m 1.6e+04 | t 8.808e+01 | y  8.0750e-01
protes > m 1.6e+04 | t 8.890e+01 | y  8.0962e-01
protes > m 1.6e+04 | t 8.917e+01 | y  8.0977e-01
